REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
TAS1,2019/01/10 02:00:00,951.07,107.54,TRADE
TAS1,2019/01/10 02:30:00,1015.03,113.01,TRADE
TAS1,2019/01/10 03:00:00,1002.24,113.01,TRADE
TAS1,2019/01/10 03:30:00,983.51,108.47,TRADE
TAS1,2019/01/10 04:00:00,977.01,109.11,TRADE
TAS1,2019/01/10 04:30:00,989.14,111.57,TRADE
TAS1,2019/01/10 05:00:00,1026.55,139.91,TRADE
TAS1,2019/01/10 05:30:00,1046.45,157.96,TRADE
TAS1,2019/01/10 06:00:00,1079.76,107.56,TRADE
TAS1,2019/01/10 06:30:00,1113.99,107.56,TRADE
TAS1,2019/01/10 07:00:00,1137.89,107.56,TRADE
TAS1,2019/01/10 07:30:00,1142.63,107.55,TRADE
TAS1,2019/01/10 08:00:00,1169.53,107.56,TRADE
TAS1,2019/01/10 08:30:00,1154.74,107.56,TRADE
TAS1,2019/01/10 09:00:00,1121.48,107.54,TRADE
TAS1,2019/01/10 09:30:00,1116.91,107.54,TRADE
TAS1,2019/01/10 10:00:00,1095.11,107.56,TRADE
TAS1,2019/01/10 10:30:00,1093.74,108.32,TRADE
TAS1,2019/01/10 11:00:00,1100.74,108.36,TRADE
TAS1,2019/01/10 11:30:00,1083.69,120.54,TRADE
TAS1,2019/01/10 12:00:00,1077.51,111.09,TRADE
TAS1,2019/01/10 12:30:00,1080.07,111.77,TRADE
TAS1,2019/01/10 13:00:00,1069.73,111.28,TRADE
TAS1,2019/01/10 13:30:00,1040.58,110.19,TRADE
TAS1,2019/01/10 14:00:00,1075.99,119.11,TRADE
TAS1,2019/01/10 14:30:00,1083.66,113.98,TRADE
TAS1,2019/01/10 15:00:00,1077.06,108.74,TRADE
TAS1,2019/01/10 15:30:00,1082.39,109.44,TRADE
TAS1,2019/01/10 16:00:00,1117.92,110.94,TRADE
TAS1,2019/01/10 16:30:00,1140.97,108.46,TRADE
TAS1,2019/01/10 17:00:00,1164.31,95.79,TRADE
TAS1,2019/01/10 17:30:00,1175.46,123.02,TRADE
TAS1,2019/01/10 18:00:00,1191.73,109.19,TRADE
TAS1,2019/01/10 18:30:00,1188.88,125.56,TRADE
TAS1,2019/01/10 19:00:00,1192.34,115.43,TRADE
TAS1,2019/01/10 19:30:00,1206.46,82.18,TRADE
TAS1,2019/01/10 20:00:00,1200.82,141.88,TRADE
TAS1,2019/01/10 20:30:00,1198.12,173.98,TRADE
TAS1,2019/01/10 21:00:00,1171.92,133.04,TRADE
TAS1,2019/01/10 21:30:00,1151.01,235.93,TRADE
TAS1,2019/01/10 22:00:00,1143.82,236.91,TRADE
TAS1,2019/01/10 22:30:00,1110.29,107.56,TRADE
TAS1,2019/01/10 23:00:00,1078.95,107.56,TRADE
TAS1,2019/01/10 23:30:00,1059.85,107.56,TRADE
TAS1,2019/01/11 00:00:00,1057.68,119.54,TRADE
TAS1,2019/01/11 00:30:00,1032.13,110.13,TRADE
TAS1,2019/01/11 01:00:00,1030.12,107.56,TRADE
TAS1,2019/01/11 01:30:00,1023.32,107.56,TRADE
TAS1,2019/01/11 02:00:00,1020.94,107.60,TRADE
TAS1,2019/01/11 02:30:00,1009.67,107.56,TRADE
TAS1,2019/01/11 03:00:00,999.33,117.37,TRADE
TAS1,2019/01/11 03:30:00,984.01,120.24,TRADE
TAS1,2019/01/11 04:00:00,995.23,161.17,TRADE
TAS1,2019/01/11 04:30:00,998.45,114.60,TRADE
TAS1,2019/01/11 05:00:00,1018.38,204.12,TRADE
TAS1,2019/01/11 05:30:00,1069.47,244.48,TRADE
TAS1,2019/01/11 06:00:00,1075.62,114.25,TRADE
TAS1,2019/01/11 06:30:00,1109.99,139.96,TRADE
TAS1,2019/01/11 07:00:00,1144.13,155.76,TRADE
TAS1,2019/01/11 07:30:00,1145.61,114.24,TRADE
TAS1,2019/01/11 08:00:00,1142.77,107.56,TRADE
TAS1,2019/01/11 08:30:00,1102.56,108.67,TRADE
TAS1,2019/01/11 09:00:00,1076.79,107.55,TRADE
TAS1,2019/01/11 09:30:00,1047.52,108.89,TRADE
TAS1,2019/01/11 10:00:00,1026.71,109.85,TRADE
TAS1,2019/01/11 10:30:00,999.84,109.79,TRADE
TAS1,2019/01/11 11:00:00,986.31,107.54,TRADE
TAS1,2019/01/11 11:30:00,985.22,109.95,TRADE
TAS1,2019/01/11 12:00:00,1002.55,118.52,TRADE
TAS1,2019/01/11 12:30:00,1020.67,122.60,TRADE
TAS1,2019/01/11 13:00:00,1032.06,153.45,TRADE
TAS1,2019/01/11 13:30:00,1047.11,154.73,TRADE
TAS1,2019/01/11 14:00:00,1046.14,131.02,TRADE
TAS1,2019/01/11 14:30:00,1043.76,117.96,TRADE
TAS1,2019/01/11 15:00:00,1069.07,117.68,TRADE
TAS1,2019/01/11 15:30:00,1096.66,120.65,TRADE
TAS1,2019/01/11 16:00:00,1106.48,152.72,TRADE
TAS1,2019/01/11 16:30:00,1131.82,184.43,TRADE
TAS1,2019/01/11 17:00:00,1165.51,250,TRADE
TAS1,2019/01/11 17:30:00,1165.18,125.95,TRADE
TAS1,2019/01/11 18:00:00,1161.01,182.88,TRADE
TAS1,2019/01/11 18:30:00,1162.52,158.98,TRADE
TAS1,2019/01/11 19:00:00,1157.49,155.79,TRADE
TAS1,2019/01/11 19:30:00,1141.57,228.73,TRADE
TAS1,2019/01/11 20:00:00,1118.52,136.59,TRADE
TAS1,2019/01/11 20:30:00,1127.68,290.76,TRADE
TAS1,2019/01/11 21:00:00,1109.04,115.58,TRADE
TAS1,2019/01/11 21:30:00,1086.26,116.48,TRADE
TAS1,2019/01/11 22:00:00,1067.5,233.29,TRADE
TAS1,2019/01/11 22:30:00,1022.29,92.32,TRADE
TAS1,2019/01/11 23:00:00,1002.32,109.79,TRADE
TAS1,2019/01/11 23:30:00,994.95,107.56,TRADE
TAS1,2019/01/12 00:00:00,988.01,108.10,TRADE
TAS1,2019/01/12 00:30:00,978.77,111.23,TRADE
TAS1,2019/01/12 01:00:00,1016.3,211.23,TRADE
TAS1,2019/01/12 01:30:00,1058.88,256.23,TRADE
TAS1,2019/01/12 02:00:00,1059.28,152.90,TRADE
TAS1,2019/01/12 02:30:00,1066.35,153.66,TRADE
TAS1,2019/01/12 03:00:00,1063.94,209.34,TRADE
TAS1,2019/01/12 03:30:00,1046.62,114.65,TRADE
TAS1,2019/01/12 04:00:00,1052.25,124.04,TRADE
TAS1,2019/01/12 04:30:00,1063.33,157.85,TRADE
TAS1,2019/01/12 05:00:00,1058.84,118.32,TRADE
TAS1,2019/01/12 05:30:00,1053.75,120.04,TRADE
TAS1,2019/01/12 06:00:00,1021.42,118.56,TRADE
TAS1,2019/01/12 06:30:00,1027.82,118.77,TRADE
TAS1,2019/01/12 07:00:00,1043.71,123.57,TRADE
TAS1,2019/01/12 07:30:00,1035.86,113.59,TRADE
TAS1,2019/01/12 08:00:00,1057.88,111.88,TRADE
TAS1,2019/01/12 08:30:00,1083.46,111.98,TRADE
TAS1,2019/01/12 09:00:00,1071.4,110.35,TRADE
TAS1,2019/01/12 09:30:00,1066.4,109.71,TRADE
TAS1,2019/01/12 10:00:00,1053.51,113.19,TRADE
TAS1,2019/01/12 10:30:00,1058.08,110.46,TRADE
TAS1,2019/01/12 11:00:00,1048.57,112.75,TRADE
TAS1,2019/01/12 11:30:00,1028.99,113.52,TRADE
TAS1,2019/01/12 12:00:00,1012.09,113.27,TRADE
TAS1,2019/01/12 12:30:00,1005.29,114.35,TRADE
TAS1,2019/01/12 13:00:00,1001.51,122.44,TRADE
TAS1,2019/01/12 13:30:00,1009.15,130.87,TRADE
TAS1,2019/01/12 14:00:00,1014.54,110.95,TRADE
TAS1,2019/01/12 14:30:00,1007.92,127.95,TRADE
TAS1,2019/01/12 15:00:00,1015.63,115.45,TRADE
TAS1,2019/01/12 15:30:00,1029.23,110.44,TRADE
TAS1,2019/01/12 16:00:00,1051.56,122.25,TRADE
TAS1,2019/01/12 16:30:00,1069.62,130.12,TRADE
TAS1,2019/01/12 17:00:00,1038.06,114.12,TRADE
TAS1,2019/01/12 17:30:00,1054.17,110.68,TRADE
TAS1,2019/01/12 18:00:00,1054.79,112.81,TRADE
TAS1,2019/01/12 18:30:00,1070.03,111.52,TRADE
TAS1,2019/01/12 19:00:00,1126.92,174.96,TRADE
TAS1,2019/01/12 19:30:00,1130.99,123.22,TRADE
TAS1,2019/01/12 20:00:00,1105.49,111.33,TRADE
TAS1,2019/01/12 20:30:00,1110.33,110.47,TRADE
TAS1,2019/01/12 21:00:00,1129.93,118.09,TRADE
TAS1,2019/01/12 21:30:00,1088.26,121.25,TRADE
TAS1,2019/01/12 22:00:00,1072.1,113.52,TRADE
TAS1,2019/01/12 22:30:00,1064.4,114.28,TRADE
TAS1,2019/01/12 23:00:00,1041.49,110.46,TRADE
TAS1,2019/01/12 23:30:00,1054.07,111.99,TRADE
TAS1,2019/01/13 00:00:00,1024.26,110.64,TRADE
TAS1,2019/01/13 00:30:00,1036.67,114.28,TRADE
TAS1,2019/01/13 01:00:00,1021.02,114.28,TRADE
TAS1,2019/01/13 01:30:00,1014.3,114.28,TRADE
TAS1,2019/01/13 02:00:00,1010.26,114.28,TRADE
TAS1,2019/01/13 02:30:00,1008.22,114.28,TRADE
TAS1,2019/01/13 03:00:00,1013.24,114.28,TRADE
TAS1,2019/01/13 03:30:00,1012.64,114.28,TRADE
TAS1,2019/01/13 04:00:00,1014.81,114.28,TRADE
TAS1,2019/01/13 04:30:00,1019.31,125.32,TRADE
TAS1,2019/01/13 05:00:00,993.04,125.32,TRADE
TAS1,2019/01/13 05:30:00,984,125.32,TRADE
TAS1,2019/01/13 06:00:00,1003.44,125.32,TRADE
TAS1,2019/01/13 06:30:00,1023.68,129.63,TRADE
TAS1,2019/01/13 07:00:00,1017.09,132.66,TRADE
TAS1,2019/01/13 07:30:00,1020.19,130.57,TRADE
TAS1,2019/01/13 08:00:00,1031.93,131.13,TRADE
TAS1,2019/01/13 08:30:00,1031.53,125.32,TRADE
TAS1,2019/01/13 09:00:00,1031.83,125.96,TRADE
TAS1,2019/01/13 09:30:00,1022.05,131.52,TRADE
TAS1,2019/01/13 10:00:00,986.85,126.16,TRADE
TAS1,2019/01/13 10:30:00,993,125.32,TRADE
TAS1,2019/01/13 11:00:00,989.99,125.32,TRADE
TAS1,2019/01/13 11:30:00,970.08,125.32,TRADE
TAS1,2019/01/13 12:00:00,978.54,125.32,TRADE
TAS1,2019/01/13 12:30:00,970.86,125.32,TRADE
TAS1,2019/01/13 13:00:00,970.46,125.32,TRADE
TAS1,2019/01/13 13:30:00,1029.41,131.57,TRADE
TAS1,2019/01/13 14:00:00,1047.65,125.32,TRADE
TAS1,2019/01/13 14:30:00,1056.98,125.32,TRADE
TAS1,2019/01/13 15:00:00,1057.26,125.32,TRADE
TAS1,2019/01/13 15:30:00,1061.04,126.60,TRADE
TAS1,2019/01/13 16:00:00,1087.62,134.63,TRADE
TAS1,2019/01/13 16:30:00,1111.89,127.84,TRADE
TAS1,2019/01/13 17:00:00,1135.87,126.47,TRADE
TAS1,2019/01/13 17:30:00,1148.47,126.05,TRADE
TAS1,2019/01/13 18:00:00,1167.48,129.27,TRADE
TAS1,2019/01/13 18:30:00,1177.27,128.22,TRADE
TAS1,2019/01/13 19:00:00,1171.66,141.14,TRADE
TAS1,2019/01/13 19:30:00,1173.61,125.43,TRADE
TAS1,2019/01/13 20:00:00,1162.01,125.32,TRADE
TAS1,2019/01/13 20:30:00,1176.02,125.32,TRADE
TAS1,2019/01/13 21:00:00,1160.54,125.31,TRADE
TAS1,2019/01/13 21:30:00,1134.63,125.31,TRADE
TAS1,2019/01/13 22:00:00,1110.78,125.30,TRADE
TAS1,2019/01/13 22:30:00,1069.19,126.03,TRADE
TAS1,2019/01/13 23:00:00,1044.17,125.32,TRADE
TAS1,2019/01/13 23:30:00,1039.92,136.92,TRADE
TAS1,2019/01/14 00:00:00,1011.87,175.58,TRADE
TAS1,2019/01/14 00:30:00,997.77,131.54,TRADE
TAS1,2019/01/14 01:00:00,933.37,140.34,TRADE
TAS1,2019/01/14 01:30:00,973.92,126.80,TRADE
TAS1,2019/01/14 02:00:00,969.78,125.30,TRADE
TAS1,2019/01/14 02:30:00,958.14,125.30,TRADE
TAS1,2019/01/14 03:00:00,947.71,125.30,TRADE
TAS1,2019/01/14 03:30:00,936.58,125.30,TRADE
TAS1,2019/01/14 04:00:00,950.16,125.30,TRADE
TAS1,2019/01/14 04:30:00,983.71,129.60,TRADE
TAS1,2019/01/14 05:00:00,1016.39,126.06,TRADE
TAS1,2019/01/14 05:30:00,1049.18,135.68,TRADE
TAS1,2019/01/14 06:00:00,1084.17,143.63,TRADE
TAS1,2019/01/14 06:30:00,1122.41,203.28,TRADE
TAS1,2019/01/14 07:00:00,1141.16,125.67,TRADE
TAS1,2019/01/14 07:30:00,1136.81,112.69,TRADE
TAS1,2019/01/14 08:00:00,1127.67,112.91,TRADE
TAS1,2019/01/14 08:30:00,1113.39,113.46,TRADE
TAS1,2019/01/14 09:00:00,1089.07,116.15,TRADE
TAS1,2019/01/14 09:30:00,1053.18,114.96,TRADE
TAS1,2019/01/14 10:00:00,1068.2,135.22,TRADE
TAS1,2019/01/14 10:30:00,1087.2,246.36,TRADE
TAS1,2019/01/14 11:00:00,1086.62,137.66,TRADE
TAS1,2019/01/14 11:30:00,1094.06,148.99,TRADE
TAS1,2019/01/14 12:00:00,1088.83,209.57,TRADE
TAS1,2019/01/14 12:30:00,1079.99,160.16,TRADE
TAS1,2019/01/14 13:00:00,1076.57,92.42,TRADE
TAS1,2019/01/14 13:30:00,1093.74,117.13,TRADE
TAS1,2019/01/14 14:00:00,1099.07,137.89,TRADE
TAS1,2019/01/14 14:30:00,1114.5,137.90,TRADE
TAS1,2019/01/14 15:00:00,1114.66,136.62,TRADE
TAS1,2019/01/14 15:30:00,1120.11,8.62,TRADE
TAS1,2019/01/14 16:00:00,1114.09,-169.34,TRADE
TAS1,2019/01/14 16:30:00,1149.86,13.30,TRADE
TAS1,2019/01/14 17:00:00,1188.27,13.30,TRADE
TAS1,2019/01/14 17:30:00,1172.36,124.05,TRADE
TAS1,2019/01/14 18:00:00,1164.87,128.30,TRADE
TAS1,2019/01/14 18:30:00,1176.89,136.08,TRADE
TAS1,2019/01/14 19:00:00,1211.12,201.80,TRADE
TAS1,2019/01/14 19:30:00,1215.13,256.38,TRADE
TAS1,2019/01/14 20:00:00,1212.33,248.92,TRADE
TAS1,2019/01/14 20:30:00,1207.86,163.27,TRADE
TAS1,2019/01/14 21:00:00,1162.5,125.43,TRADE
TAS1,2019/01/14 21:30:00,1122.59,116.70,TRADE
TAS1,2019/01/14 22:00:00,1088.63,125.96,TRADE
TAS1,2019/01/14 22:30:00,1054.32,127.97,TRADE
TAS1,2019/01/14 23:00:00,1070.3,113.87,TRADE
TAS1,2019/01/14 23:30:00,1052.01,139.48,TRADE
TAS1,2019/01/15 00:00:00,1040.36,210.24,TRADE
TAS1,2019/01/15 00:30:00,1045,164.23,TRADE
TAS1,2019/01/15 01:00:00,1023.93,141.18,TRADE
TAS1,2019/01/15 01:30:00,978.39,143.92,TRADE
TAS1,2019/01/15 02:00:00,955.34,136.91,TRADE
TAS1,2019/01/15 02:30:00,956.04,135.74,TRADE
TAS1,2019/01/15 03:00:00,953.33,133.49,TRADE
TAS1,2019/01/15 03:30:00,965.24,141.50,TRADE
TAS1,2019/01/15 04:00:00,979.34,265.87,TRADE
TAS1,2019/01/15 04:30:00,981.52,119.80,TRADE
TAS1,2019/01/15 05:00:00,993.74,144.98,TRADE
TAS1,2019/01/15 05:30:00,1036.73,385.28,TRADE
TAS1,2019/01/15 06:00:00,1073.64,279.84,TRADE
TAS1,2019/01/15 06:30:00,1118.86,155.35,TRADE
TAS1,2019/01/15 07:00:00,1164.12,234.36,TRADE
TAS1,2019/01/15 07:30:00,1150.86,477.87,TRADE
TAS1,2019/01/15 08:00:00,1161.33,135.58,TRADE
TAS1,2019/01/15 08:30:00,1212.13,234.60,TRADE
TAS1,2019/01/15 09:00:00,1231.88,121.47,TRADE
TAS1,2019/01/15 09:30:00,1199.65,187.86,TRADE
TAS1,2019/01/15 10:00:00,1216.32,245.89,TRADE
TAS1,2019/01/15 10:30:00,1185.14,270.70,TRADE
TAS1,2019/01/15 11:00:00,1187.41,268.33,TRADE
TAS1,2019/01/15 11:30:00,1232.94,269.91,TRADE
TAS1,2019/01/15 12:00:00,1264.29,273.52,TRADE
TAS1,2019/01/15 12:30:00,1268.02,279.37,TRADE
TAS1,2019/01/15 13:00:00,1264.94,265.24,TRADE
TAS1,2019/01/15 13:30:00,1257.84,210,TRADE
TAS1,2019/01/15 14:00:00,1262.14,255.60,TRADE
TAS1,2019/01/15 14:30:00,1278.49,243.44,TRADE
TAS1,2019/01/15 15:00:00,1263.2,126.68,TRADE
TAS1,2019/01/15 15:30:00,1269.67,168.17,TRADE
TAS1,2019/01/15 16:00:00,1286.88,194.96,TRADE
TAS1,2019/01/15 16:30:00,1280.61,176.40,TRADE
TAS1,2019/01/15 17:00:00,1317.05,267.82,TRADE
TAS1,2019/01/15 17:30:00,1338.31,265.23,TRADE
TAS1,2019/01/15 18:00:00,1334.64,262.28,TRADE
TAS1,2019/01/15 18:30:00,1318.17,181.04,TRADE
TAS1,2019/01/15 19:00:00,1293.12,231.90,TRADE
TAS1,2019/01/15 19:30:00,1288.72,188.43,TRADE
TAS1,2019/01/15 20:00:00,1244.4,201.02,TRADE
TAS1,2019/01/15 20:30:00,1229.33,187.78,TRADE
TAS1,2019/01/15 21:00:00,1207.37,121.06,TRADE
TAS1,2019/01/15 21:30:00,1170.47,120.16,TRADE
TAS1,2019/01/15 22:00:00,1148.42,121.97,TRADE
TAS1,2019/01/15 22:30:00,1142.73,307.39,TRADE
TAS1,2019/01/15 23:00:00,1103.73,112.08,TRADE
TAS1,2019/01/15 23:30:00,1099.26,128.87,TRADE
TAS1,2019/01/16 00:00:00,1094.89,150.35,TRADE
TAS1,2019/01/16 00:30:00,1080.08,129.58,TRADE
TAS1,2019/01/16 01:00:00,1029.32,124.75,TRADE
TAS1,2019/01/16 01:30:00,1030,131.87,TRADE
TAS1,2019/01/16 02:00:00,1035.88,132.63,TRADE
TAS1,2019/01/16 02:30:00,1023.8,128.27,TRADE
TAS1,2019/01/16 03:00:00,1018.56,122.06,TRADE
TAS1,2019/01/16 03:30:00,1023.08,130.81,TRADE
TAS1,2019/01/16 04:00:00,1032.18,165.32,TRADE
TAS1,2019/01/16 04:30:00,1054.11,161.79,TRADE
TAS1,2019/01/16 05:00:00,1080.37,156.05,TRADE
TAS1,2019/01/16 05:30:00,1125.87,199.62,TRADE
TAS1,2019/01/16 06:00:00,1136.72,190.69,TRADE
TAS1,2019/01/16 06:30:00,1148.69,301.86,TRADE
TAS1,2019/01/16 07:00:00,1163.58,237.44,TRADE
TAS1,2019/01/16 07:30:00,1168.73,226.51,TRADE
TAS1,2019/01/16 08:00:00,1160.99,127.99,TRADE
TAS1,2019/01/16 08:30:00,1145.67,181.14,TRADE
TAS1,2019/01/16 09:00:00,1150.15,240.55,TRADE
TAS1,2019/01/16 09:30:00,1125.19,194.91,TRADE
TAS1,2019/01/16 10:00:00,1120.55,140.43,TRADE
TAS1,2019/01/16 10:30:00,1119.57,252.57,TRADE
TAS1,2019/01/16 11:00:00,1140.48,267.96,TRADE
TAS1,2019/01/16 11:30:00,1098.27,116.73,TRADE
TAS1,2019/01/16 12:00:00,1062.08,154.06,TRADE
TAS1,2019/01/16 12:30:00,1088.36,213.83,TRADE
TAS1,2019/01/16 13:00:00,1125.08,241.60,TRADE
TAS1,2019/01/16 13:30:00,1110.36,230.66,TRADE
TAS1,2019/01/16 14:00:00,1113.42,199.66,TRADE
TAS1,2019/01/16 14:30:00,1090.27,100.39,TRADE
TAS1,2019/01/16 15:00:00,1113.44,116.23,TRADE
TAS1,2019/01/16 15:30:00,1154.37,132.61,TRADE
TAS1,2019/01/16 16:00:00,1179.22,130.93,TRADE
TAS1,2019/01/16 16:30:00,1161.56,126.95,TRADE
TAS1,2019/01/16 17:00:00,1195.3,120.61,TRADE
TAS1,2019/01/16 17:30:00,1205.43,145.02,TRADE
TAS1,2019/01/16 18:00:00,1224.18,152.93,TRADE
TAS1,2019/01/16 18:30:00,1163.92,125.41,TRADE
TAS1,2019/01/16 19:00:00,1196.5,133.73,TRADE
TAS1,2019/01/16 19:30:00,1175.46,261.72,TRADE
TAS1,2019/01/16 20:00:00,1185.06,139.34,TRADE
TAS1,2019/01/16 20:30:00,1205.17,187.29,TRADE
TAS1,2019/01/16 21:00:00,1176.85,250.60,TRADE
TAS1,2019/01/16 21:30:00,1148.92,386.69,TRADE
TAS1,2019/01/16 22:00:00,1128.4,262.54,TRADE
TAS1,2019/01/16 22:30:00,1113.32,372.64,TRADE
TAS1,2019/01/16 23:00:00,1061.69,231.03,TRADE
TAS1,2019/01/16 23:30:00,1033.93,263.89,TRADE
TAS1,2019/01/17 00:00:00,1031.49,259.67,TRADE
TAS1,2019/01/17 00:30:00,1027.42,284.17,TRADE
TAS1,2019/01/17 01:00:00,995.22,139.76,TRADE
TAS1,2019/01/17 01:30:00,986.41,135.99,TRADE
TAS1,2019/01/17 02:00:00,984.68,132.57,TRADE
TAS1,2019/01/17 02:30:00,989.7,118.69,TRADE
TAS1,2019/01/17 03:00:00,1000.26,120.13,TRADE
TAS1,2019/01/17 03:30:00,1016.82,129.57,TRADE
TAS1,2019/01/17 04:00:00,1025.19,125.41,TRADE
TAS1,2019/01/17 04:30:00,1018.87,131.59,TRADE
TAS1,2019/01/17 05:00:00,1010.53,132.92,TRADE
TAS1,2019/01/17 05:30:00,1068.59,175.92,TRADE
TAS1,2019/01/17 06:00:00,1110.52,127.76,TRADE
TAS1,2019/01/17 06:30:00,1169.75,203.67,TRADE
TAS1,2019/01/17 07:00:00,1184.55,286.53,TRADE
TAS1,2019/01/17 07:30:00,1197.21,124.47,TRADE
TAS1,2019/01/17 08:00:00,1210.53,120.11,TRADE
TAS1,2019/01/17 08:30:00,1202.29,121.98,TRADE
TAS1,2019/01/17 09:00:00,1181.49,138.46,TRADE
TAS1,2019/01/17 09:30:00,1157.87,120.06,TRADE
TAS1,2019/01/17 10:00:00,1149.03,118.78,TRADE
TAS1,2019/01/17 10:30:00,1149.96,121.85,TRADE
TAS1,2019/01/17 11:00:00,1107.09,123.52,TRADE
TAS1,2019/01/17 11:30:00,1068.72,117.79,TRADE
TAS1,2019/01/17 12:00:00,1085.52,115.12,TRADE
TAS1,2019/01/17 12:30:00,1111.85,249.56,TRADE
TAS1,2019/01/17 13:00:00,1114.16,130.36,TRADE
TAS1,2019/01/17 13:30:00,1133.95,239.61,TRADE
TAS1,2019/01/17 14:00:00,1152.48,258.14,TRADE
TAS1,2019/01/17 14:30:00,1190.51,192.61,TRADE
TAS1,2019/01/17 15:00:00,1188.4,182.20,TRADE
TAS1,2019/01/17 15:30:00,1192.46,138.35,TRADE
TAS1,2019/01/17 16:00:00,1191.02,199.26,TRADE
TAS1,2019/01/17 16:30:00,1230.84,180.96,TRADE
TAS1,2019/01/17 17:00:00,1241.01,157.49,TRADE
TAS1,2019/01/17 17:30:00,1243.13,119.69,TRADE
TAS1,2019/01/17 18:00:00,1248.6,102.31,TRADE
TAS1,2019/01/17 18:30:00,1238.01,183.31,TRADE
TAS1,2019/01/17 19:00:00,1228.95,122.51,TRADE
TAS1,2019/01/17 19:30:00,1222.16,205.68,TRADE
TAS1,2019/01/17 20:00:00,1224.47,198.95,TRADE
TAS1,2019/01/17 20:30:00,1226.13,124.64,TRADE
TAS1,2019/01/17 21:00:00,1190.38,170.20,TRADE
TAS1,2019/01/17 21:30:00,1154.91,127.19,TRADE
TAS1,2019/01/17 22:00:00,1126.13,120.70,TRADE
TAS1,2019/01/17 22:30:00,1104.69,192.96,TRADE
TAS1,2019/01/17 23:00:00,1074.11,153.62,TRADE
TAS1,2019/01/17 23:30:00,1050.37,153.01,TRADE
TAS1,2019/01/18 00:00:00,1032.26,157.40,TRADE
TAS1,2019/01/18 00:30:00,1025.93,153.59,TRADE
TAS1,2019/01/18 01:00:00,1012.13,125.27,TRADE
TAS1,2019/01/18 01:30:00,1005.12,126.28,TRADE
TAS1,2019/01/18 02:00:00,1008.19,133.88,TRADE
TAS1,2019/01/18 02:30:00,1016.47,142.02,TRADE
TAS1,2019/01/18 03:00:00,995.78,130.59,TRADE
TAS1,2019/01/18 03:30:00,1004.8,134.50,TRADE
TAS1,2019/01/18 04:00:00,1011.23,134.51,TRADE
TAS1,2019/01/18 04:30:00,1022.75,121.23,TRADE
TAS1,2019/01/18 05:00:00,1026.82,125.81,TRADE
TAS1,2019/01/18 05:30:00,1046.67,267.09,TRADE
TAS1,2019/01/18 06:00:00,1090.96,218.26,TRADE
TAS1,2019/01/18 06:30:00,1135.05,121.73,TRADE
TAS1,2019/01/18 07:00:00,1171.84,149.85,TRADE
TAS1,2019/01/18 07:30:00,1196.94,128.60,TRADE
TAS1,2019/01/18 08:00:00,1198.62,149.25,TRADE
TAS1,2019/01/18 08:30:00,1181.08,122.45,TRADE
TAS1,2019/01/18 09:00:00,1177.74,113,TRADE
TAS1,2019/01/18 09:30:00,1147.49,115.79,TRADE
TAS1,2019/01/18 10:00:00,1145.81,190.62,TRADE
TAS1,2019/01/18 10:30:00,1185.53,116.41,TRADE
TAS1,2019/01/18 11:00:00,1180.03,104.17,TRADE
TAS1,2019/01/18 11:30:00,1159.51,119.59,TRADE
TAS1,2019/01/18 12:00:00,1154.61,121.29,TRADE
TAS1,2019/01/18 12:30:00,1100.27,140.29,TRADE
TAS1,2019/01/18 13:00:00,1116.54,157.67,TRADE
TAS1,2019/01/18 13:30:00,1129.57,136.12,TRADE
TAS1,2019/01/18 14:00:00,1140.69,197.54,TRADE
TAS1,2019/01/18 14:30:00,1137.69,102.06,TRADE
TAS1,2019/01/18 15:00:00,1139.38,162.51,TRADE
TAS1,2019/01/18 15:30:00,1155.82,126.29,TRADE
TAS1,2019/01/18 16:00:00,1139.43,116.19,TRADE
TAS1,2019/01/18 16:30:00,1140,69.54,TRADE
TAS1,2019/01/18 17:00:00,1138.25,68.25,TRADE
TAS1,2019/01/18 17:30:00,1122.37,369.12,TRADE
TAS1,2019/01/18 18:00:00,1106.75,119.84,TRADE
TAS1,2019/01/18 18:30:00,1094.4,119.86,TRADE
TAS1,2019/01/18 19:00:00,1086.52,119.86,TRADE
TAS1,2019/01/18 19:30:00,1077.89,126.74,TRADE
TAS1,2019/01/18 20:00:00,1073.96,121.08,TRADE
TAS1,2019/01/18 20:30:00,1081.25,641.74,TRADE
TAS1,2019/01/18 21:00:00,1076.05,251,TRADE
TAS1,2019/01/18 21:30:00,1053.33,120.15,TRADE
TAS1,2019/01/18 22:00:00,1023.37,119.84,TRADE
TAS1,2019/01/18 22:30:00,1005.74,120.61,TRADE
TAS1,2019/01/18 23:00:00,996.9,119.84,TRADE
TAS1,2019/01/18 23:30:00,986.42,119.84,TRADE
TAS1,2019/01/19 00:00:00,976.45,120.14,TRADE
TAS1,2019/01/19 00:30:00,959.23,119.84,TRADE
TAS1,2019/01/19 01:00:00,951.48,119.84,TRADE
TAS1,2019/01/19 01:30:00,964.29,119.84,TRADE
TAS1,2019/01/19 02:00:00,951.86,119.84,TRADE
TAS1,2019/01/19 02:30:00,943.56,119.84,TRADE
TAS1,2019/01/19 03:00:00,948.99,119.84,TRADE
TAS1,2019/01/19 03:30:00,963.01,119.84,TRADE
TAS1,2019/01/19 04:00:00,981.8,119.85,TRADE
TAS1,2019/01/19 04:30:00,1003.98,121.94,TRADE
